event_id,airtable_record_id,event_name,event_date,event_type,series,brand_partners,internal_external,store_key,is_offsite,n_stores,has_control,cost_state,cost_recorded,direct_cost,shared_cost_allocated,gross_cost,brand_offset,net_tta_cost,shared_lines,expected_attendance,expected_attendance_raw,event_date_export,shared_cost_allocated_export,gross_cost_export,net_tta_cost_export,realloc_delta,built_at
rec2XtSpVOHOHKreu-2,rec2XtSpVOHOHKreu,Cali Sober Sips 2025: Fifth,2025-01-16,In-Store Activation,Cali Sober Sips,Tune,Internal,2,false,1,true,has_cost,true,384.15,,384.15,,384.15,0,,,2025-01-16,,384.15,384.15,0.0,2026-09-04 16:04:02.844652
recF0vC6GDiJXZQN9-1,recF0vC6GDiJXZQN9,Cali Sober Sips 2025: Brooklyn,2025-01-23,In-Store Activation,Cali Sober Sips,Ayrloom,Internal,1,false,1,true,has_cost,true,1422.46,,1422.46,,1422.46,0,,,2025-01-23,,1422.46,1422.46,0.0,2026-09-04 16:04:02.844652
recVuaOQal1qdHdyE-4,recVuaOQal1qdHdyE,Cali Sober Sips 2025: Union Square,2025-01-30,In-Store Activation,Cali Sober Sips,Harney Brothers,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-01-30,,,,0.0,2026-09-04 16:04:02.844652
recDH8uxUbvwmklf8-4,recDH8uxUbvwmklf8,Christian Cowan NYFW,2025-02-07,TTA Brand Event,One-off,"",External,4,false,3,true,no_budget_linked,false,,,,,,0,,,2025-02-07,,,,0.0,2026-09-04 16:04:02.844652
recDH8uxUbvwmklf8-1,recDH8uxUbvwmklf8,Christian Cowan NYFW,2025-02-07,TTA Brand Event,One-off,"",External,1,false,3,true,no_budget_linked,false,,,,,,0,,,2025-02-07,,,,0.0,2026-09-04 16:04:02.844652
recDH8uxUbvwmklf8-2,recDH8uxUbvwmklf8,Christian Cowan NYFW,2025-02-07,TTA Brand Event,One-off,"",External,2,false,3,true,no_budget_linked,false,,,,,,0,,,2025-02-07,,,,0.0,2026-09-04 16:04:02.844652
rec2TE8ZRhpsF0FQO-1,rec2TE8ZRhpsF0FQO,FlowersforFlower,2025-02-13,In-Store Activation,One-off,"",Internal,1,false,1,true,has_cost,true,850.0,,850.0,,850.0,0,,,2025-02-13,,850.0,850.0,0.0,2026-09-04 16:04:02.844652
recDNQJ1dA1MMgLhw-4,recDNQJ1dA1MMgLhw,"Love, The Travel Agency: Union Square",2025-02-13,In-Store Activation,One-off,Hudson,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-02-13,,,,0.0,2026-09-04 16:04:02.844652
recywc6P1jUiMOxjl-2,recywc6P1jUiMOxjl,"Love, The Travel Agency: Fifth",2025-02-14,In-Store Activation,One-off,Hudson,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-02-14,,,,0.0,2026-09-04 16:04:02.844652
recaXtASyBO4vFou3-2,recaXtASyBO4vFou3,Airwaves Feb 15,2025-02-15,In-Store Activation,Airwaves,"",Internal,2,false,1,true,has_cost,true,,1991.25,1991.25,,1991.25,7,,,2025-02-15,1991.25,1991.25,1991.25,0.0,2026-09-04 16:04:02.844652
rec6dVIOWj5WLKbLM-0,rec6dVIOWj5WLKbLM,Dilla DAY,2025-02-16,Community Programming,One-off,"",External,0,true,0,false,has_cost,true,1020.8,,1020.8,,1020.8,0,,,2025-02-16,,1020.8,1020.8,0.0,2026-09-04 16:04:02.844652
recRx5EJ0BggoGwyW-2,recRx5EJ0BggoGwyW,Airwaves 2/20,2025-02-20,In-Store Activation,Airwaves,"",Internal,2,false,1,true,has_cost,true,,1991.25,1991.25,,1991.25,7,,,2025-02-20,1991.25,1991.25,1991.25,0.0,2026-09-04 16:04:02.844652
recqbv1Oad6uZ3Gcn-4,recqbv1Oad6uZ3Gcn,Adore Delano Concert,2025-02-21,TTA Brand Event,One-off,"",External,4,false,4,false,no_budget_linked,false,,,,,,0,,,2025-02-22,,,,0.0,2026-09-04 16:04:02.844652
recqbv1Oad6uZ3Gcn-1,recqbv1Oad6uZ3Gcn,Adore Delano Concert,2025-02-21,TTA Brand Event,One-off,"",External,1,false,4,false,no_budget_linked,false,,,,,,0,,,2025-02-22,,,,0.0,2026-09-04 16:04:02.844652
recqbv1Oad6uZ3Gcn-2,recqbv1Oad6uZ3Gcn,Adore Delano Concert,2025-02-21,TTA Brand Event,One-off,"",External,2,false,4,false,no_budget_linked,false,,,,,,0,,,2025-02-22,,,,0.0,2026-09-04 16:04:02.844652
recqbv1Oad6uZ3Gcn-3,recqbv1Oad6uZ3Gcn,Adore Delano Concert,2025-02-21,TTA Brand Event,One-off,"",External,3,false,4,false,no_budget_linked,false,,,,,,0,,,2025-02-22,,,,0.0,2026-09-04 16:04:02.844652
rec72pqiNhWHnGASs-2,rec72pqiNhWHnGASs,Airwaves 2/22,2025-02-22,In-Store Activation,Airwaves,"",Internal,2,false,1,true,has_cost,true,,1991.25,1991.25,,1991.25,7,,,2025-02-22,1991.25,1991.25,1991.25,0.0,2026-09-04 16:04:02.844652
recI9cqIo8ugaDU4d-4,recI9cqIo8ugaDU4d,Grass is Greener Media Screening,2025-02-25,In-Store Activation,One-off,B Noble,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-02-25,,,,0.0,2026-09-04 16:04:02.844652
recEeqeebtoZ8iYrQ-2,recEeqeebtoZ8iYrQ,Airwaves 2/27,2025-02-27,In-Store Activation,Airwaves,"",Internal,2,false,1,true,has_cost,true,,1991.25,1991.25,,1991.25,7,,,2025-02-27,1991.25,1991.25,1991.25,0.0,2026-09-04 16:04:02.844652
recsrlo9Pz8EZWCUX-2,recsrlo9Pz8EZWCUX,Toast activation,2025-03-12,In-Store Activation,One-off,Toast,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-03-12,,,,0.0,2026-09-04 16:04:02.844652
reccVDvSr8Oloh9US-2,reccVDvSr8Oloh9US,Pot o' Gold: Fifth,2025-03-15,In-Store Activation,One-off,Hudson,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-03-15,,,,0.0,2026-09-04 16:04:02.844652
rec3ouGXPLWEofNKv-2,rec3ouGXPLWEofNKv,Clear For Takeoff - Fifth,2025-03-16,In-Store Activation,Clear for Takeoff,"Kiva,reunion",Internal,2,false,1,true,has_cost,true,200.0,,200.0,,200.0,0,,,2025-03-16,,200.0,200.0,0.0,2026-09-04 16:04:02.844652
recTom3rzAFc1ORlM-4,recTom3rzAFc1ORlM,Pot o' Gold: Union Square,2025-03-16,In-Store Activation,One-off,Hudson,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-03-16,,,,0.0,2026-09-04 16:04:02.844652
recNae8j9dft7mzR1-1,recNae8j9dft7mzR1,Pot o' Gold Brooklyn,2025-03-17,In-Store Activation,One-off,Hudson,Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-03-17,,,,0.0,2026-09-04 16:04:02.844652
rec9HsKQVLrmFFduD-1,rec9HsKQVLrmFFduD,Clear For Takeoff - Brooklyn,2025-03-23,In-Store Activation,Clear for Takeoff,"Tune,reunion",Internal,1,false,1,true,has_cost,true,500.0,,500.0,,500.0,0,,,2025-03-23,,500.0,500.0,0.0,2026-09-04 16:04:02.844652
recMcwGzfvDw0CgLe-1,recMcwGzfvDw0CgLe,Clear for Takeoff DTBK,2025-03-23,In-Store Activation,Clear for Takeoff,"",Internal,1,false,1,true,has_cost,true,200.0,,200.0,,200.0,0,,,2025-03-23,,200.0,200.0,0.0,2026-09-04 16:04:02.844652
rec98hraxQqHgnW7j-2,rec98hraxQqHgnW7j,Sleepy Girl Weekend: Fifth,2025-03-28,In-Store Activation,One-off,"Edie Parker,Chime & Chill",Internal,2,false,1,true,has_cost,true,,1123.71,1123.71,,1123.71,4,,,2025-03-28,1123.71,1123.71,1123.71,0.0,2026-09-04 16:04:02.844652
rectxiNyZ9bNJeYEJ-1,rectxiNyZ9bNJeYEJ,Sleepy Girl Weekend Brooklyn,2025-03-29,In-Store Activation,One-off,"Edie Parker,Chime & Chill",Internal,1,false,1,true,has_cost,true,,1123.71,1123.71,,1123.71,4,,,2025-03-29,1123.71,1123.71,1123.71,0.0,2026-09-04 16:04:02.844652
rec7UCFPLSya877HU-4,rec7UCFPLSya877HU,Sleepy Girl Weekend: Union Square,2025-03-30,In-Store Activation,One-off,"1906,Chime & Chill,Tune,Edie Parker",Internal,4,false,1,true,has_cost,true,,1123.71,1123.71,,1123.71,4,,,2025-03-30,1123.71,1123.71,1123.71,0.0,2026-09-04 16:04:02.844652
recadEIOP5oEStGZV-4,recadEIOP5oEStGZV,Wyld Flowers,2025-03-30,In-Store Activation,One-off,Wyld - GoodTyde,External,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-03-30,,,,0.0,2026-09-04 16:04:02.844652
recDXHUYqEww2jYV6-2,recDXHUYqEww2jYV6,Nova - Fifth,2025-04-03,In-Store Activation,One-off,Nova,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-03,,,,0.0,2026-09-04 16:04:02.844652
recNXjzklokOFLsG0-3,recNXjzklokOFLsG0,High Tea,2025-04-04,TTA Brand Event,One-off,"Harney Brothers,Off Hours",External,3,false,1,true,has_cost,true,18618.26,,18618.26,,18618.26,0,,,2025-04-04,,18618.26,18618.26,0.0,2026-09-04 16:04:02.844652
rec4VSFW3DkJn7CMa-4,rec4VSFW3DkJn7CMa,Clear For Takeoff - Union Square,2025-04-06,In-Store Activation,Clear for Takeoff,"Kiva,reunion",Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-06,,,,0.0,2026-09-04 16:04:02.844652
recOL2ZeiKWCdnoFw-2,recOL2ZeiKWCdnoFw,Pax In-Store Activation Fifth Ave,2025-04-09,In-Store Activation,One-off,Rythm,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-09,,,,0.0,2026-09-04 16:04:02.844652
recnbM78SJx34Ey6K-1,recnbM78SJx34Ey6K,PAX In-Store Activation DTBK,2025-04-10,In-Store Activation,One-off,Rythm,Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-10,,,,0.0,2026-09-04 16:04:02.844652
recLhiDYxBU4Bt0uq-1,recLhiDYxBU4Bt0uq,Airwaves: BK Vol1,2025-04-11,In-Store Activation,Airwaves,"",Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-11,,,,0.0,2026-09-04 16:04:02.844652
recHr1hxvkGyU8xa3-1,recHr1hxvkGyU8xa3,Airwaves: BK edition sponsored by Nova,2025-04-11,In-Store Activation,Airwaves,"",Internal,1,false,1,true,no_budget_linked,false,,,,,,0,300,300,2025-04-11,,,,0.0,2026-09-04 16:04:02.844652
recV4OCfqjQa1qcJy-4,recV4OCfqjQa1qcJy,Pax In-Store Activation Union Square,2025-04-11,In-Store Activation,One-off,Rythm,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-11,,,,0.0,2026-09-04 16:04:02.844652
recn2ChU70LFb3mlF-4,recn2ChU70LFb3mlF,A Queen's High...Stakes with Her Highness,2025-04-12,Community Programming,One-off,"",External,4,false,3,true,no_budget_linked,false,,,,,,0,300,300,2025-04-12,,,,0.0,2026-09-04 16:04:02.844652
recn2ChU70LFb3mlF-1,recn2ChU70LFb3mlF,A Queen's High...Stakes with Her Highness,2025-04-12,Community Programming,One-off,"",External,1,false,3,true,no_budget_linked,false,,,,,,0,300,300,2025-04-12,,,,0.0,2026-09-04 16:04:02.844652
recn2ChU70LFb3mlF-2,recn2ChU70LFb3mlF,A Queen's High...Stakes with Her Highness,2025-04-12,Community Programming,One-off,"",External,2,false,3,true,no_budget_linked,false,,,,,,0,300,300,2025-04-12,,,,0.0,2026-09-04 16:04:02.844652
recKc9vG9wjDD8f2k-1,recKc9vG9wjDD8f2k,Airwaves: Knicks vs Nets,2025-04-13,In-Store Activation,Airwaves,STAYME7O,Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-13,,,,0.0,2026-09-04 16:04:02.844652
rec0pTfTB1cWqYWYI-0,rec0pTfTB1cWqYWYI,Grassland Gala,2025-04-13,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,,,2025-04-13,,,,0.0,2026-09-04 16:04:02.844652
recDXN0WcDQof59cF-4,recDXN0WcDQof59cF,420 Activations,2025-04-14,In-Store Activation,One-off,"",Internal,4,false,3,true,no_budget_linked,false,,,,,,0,,,2025-04-14,,,,0.0,2026-09-04 16:04:02.844652
recDXN0WcDQof59cF-2,recDXN0WcDQof59cF,420 Activations,2025-04-14,In-Store Activation,One-off,"",Internal,2,false,3,true,no_budget_linked,false,,,,,,0,,,2025-04-14,,,,0.0,2026-09-04 16:04:02.844652
recDXN0WcDQof59cF-1,recDXN0WcDQof59cF,420 Activations,2025-04-14,In-Store Activation,One-off,"",Internal,1,false,3,true,no_budget_linked,false,,,,,,0,,,2025-04-14,,,,0.0,2026-09-04 16:04:02.844652
recjHkL8CsSxqf4fD-2,recjHkL8CsSxqf4fD,420 Florist Farms - DIY Salt Scrub Bar - Fifth Ave,2025-04-14,In-Store Activation,One-off,"Head & Heal,Tune,Florist Farms",Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-14,,,,0.0,2026-09-04 16:04:02.844652
recfb5lSMtTqDjLc7-4,recfb5lSMtTqDjLc7,420 Hudson Tote Bag - USQ,2025-04-15,In-Store Activation,One-off,Hudson,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-15,,,,0.0,2026-09-04 16:04:02.844652
recqG0Y8JVNH7DAIn-2,recqG0Y8JVNH7DAIn,420 Rove - Lighter Bedazzling- Fifth Ave,2025-04-15,In-Store Activation,One-off,Rove,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-15,,,,0.0,2026-09-04 16:04:02.844652
recSQjb4nZtjhU4fj-2,recSQjb4nZtjhU4fj,"420 Dosist - Wellness, but Make It Fashion - Fifth Ave",2025-04-16,In-Store Activation,One-off,Dosist,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-16,,,,0.0,2026-09-04 16:04:02.844652
recTuf0Wo8gHAvZDG-4,recTuf0Wo8gHAvZDG,420 Weekenders Wire Sculptor - USQ,2025-04-16,In-Store Activation,One-off,Weekenders,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-16,,,,0.0,2026-09-04 16:04:02.844652
recf95g3FjXjj5764-2,recf95g3FjXjj5764,Airwaves: 420 Fifth,2025-04-17,In-Store Activation,Airwaves,"",Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-17,,,,0.0,2026-09-04 16:04:02.844652
rec9XMKLximY4tvBc-2,rec9XMKLximY4tvBc,Carmelo Anthony Guest Travel Agent,2025-04-17,TTA Brand Event,One-off,STAYME7O,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-17,,,,0.0,2026-09-04 16:04:02.844652
recJyAdMytH3EdPot-2,recJyAdMytH3EdPot,420 Heavy Hitters - Lobby Photo Activation - Fifth Ave,2025-04-18,In-Store Activation,One-off,Heavy Hitters,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-18,,,,0.0,2026-09-04 16:04:02.844652
rec5QdYxsVO6SgYJE-1,rec5QdYxsVO6SgYJE,Airwaves: 420 DTBK,2025-04-18,In-Store Activation,Airwaves,"",Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-18,,,,0.0,2026-09-04 16:04:02.844652
rectg93tISYVX6eFj-2,rectg93tISYVX6eFj,420 Camino - Lobby Photo Activation - Fifth Ave,2025-04-19,In-Store Activation,One-off,Camino,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-19,,,,0.0,2026-09-04 16:04:02.844652
recHETrUMIhrkXsD6-4,recHETrUMIhrkXsD6,Airwaves: 420 USQ,2025-04-19,In-Store Activation,Airwaves,"",Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-19,,,,0.0,2026-09-04 16:04:02.844652
recggK8o36VAuBV5T-2,recggK8o36VAuBV5T,Collective High CityWide Scavenger Hunt,2025-04-19,Community Programming,One-off,"",External,2,false,1,true,has_cost,true,773.0,,773.0,,773.0,0,100,100,2025-04-19,,773.0,773.0,0.0,2026-09-04 16:04:02.844652
rec3Hj4oxLz9MbdCR-1,rec3Hj4oxLz9MbdCR,420 High Neighbor: Brooklyn,2025-04-20,In-Store Activation,One-off,Ayrloom,Internal,1,false,1,true,has_cost,true,,4913.67,4913.67,,4913.67,1,,,2025-04-20,4913.67,4913.67,4913.67,0.0,2026-09-04 16:04:02.844652
recwGy6rAoM2fnbxu-2,recwGy6rAoM2fnbxu,420 High Neighbor: Fifth,2025-04-20,In-Store Activation,One-off,"",Internal,2,false,1,true,has_cost,true,,4913.67,4913.67,,4913.67,1,,,2025-04-20,4913.67,4913.67,4913.67,0.0,2026-09-04 16:04:02.844652
recfXUBT4FnpNsXvZ-4,recfXUBT4FnpNsXvZ,420 High Neighbor: Union Square,2025-04-20,In-Store Activation,One-off,"",Internal,4,false,1,true,has_cost,true,,4913.67,4913.67,,4913.67,1,,,2025-04-20,4913.67,4913.67,4913.67,0.0,2026-09-04 16:04:02.844652
recy5AOcojCoKD70o-4,recy5AOcojCoKD70o,420 Snack Drops,2025-04-20,In-Store Activation,One-off,"",Internal,4,false,3,true,no_budget_linked,false,,,,,,0,,,2025-04-20,,,,0.0,2026-09-04 16:04:02.844652
recy5AOcojCoKD70o-1,recy5AOcojCoKD70o,420 Snack Drops,2025-04-20,In-Store Activation,One-off,"",Internal,1,false,3,true,no_budget_linked,false,,,,,,0,,,2025-04-20,,,,0.0,2026-09-04 16:04:02.844652
recy5AOcojCoKD70o-2,recy5AOcojCoKD70o,420 Snack Drops,2025-04-20,In-Store Activation,One-off,"",Internal,2,false,3,true,no_budget_linked,false,,,,,,0,,,2025-04-20,,,,0.0,2026-09-04 16:04:02.844652
recPzSbAjfjhEdQvt-1,recPzSbAjfjhEdQvt,Earth Day - Old Pal,2025-04-22,Community Programming,One-off,Old Pal,External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-22,,,,0.0,2026-09-04 16:04:02.844652
recj1i5rRBBpHREwW-1,recj1i5rRBBpHREwW,Old Pal - DTBK,2025-04-22,In-Store Activation,One-off,Old Pal,Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-04-22,,,,0.0,2026-09-04 16:04:02.844652
recLG3uiOhcXD2fM4-1,recLG3uiOhcXD2fM4,Charli xcx April 30 (Street Team),2025-04-30,Street Team,One-off,"",External,1,false,1,true,has_cost,true,,3785.0,3785.0,,3785.0,1,,,2025-04-30,3785.0,3785.0,3785.0,0.0,2026-09-04 16:04:02.844652
recZiVupxcGdhiS75-2,recZiVupxcGdhiS75,Airwaves @ Fifth May 1,2025-05-01,In-Store Activation,Airwaves,"",Internal,2,false,1,true,has_cost,true,,39.7,39.7,,39.7,1,,,2025-05-01,39.7,39.7,39.7,0.0,2026-09-04 16:04:02.844652
reclXtlUUx7nsyiRM-2,reclXtlUUx7nsyiRM,Catbird + TTA Sip & Style,2025-05-01,Community Programming,One-off,"",External,2,false,1,true,has_cost,true,,39.7,39.7,,39.7,1,,,2025-05-01,39.7,39.7,39.7,0.0,2026-09-04 16:04:02.844652
recmkI8hNcGFDUbjx-1,recmkI8hNcGFDUbjx,Charli xcx May 1 (Street Team),2025-05-01,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-01,,,,0.0,2026-09-04 16:04:02.844652
recDA4yRJju6PUZZo-1,recDA4yRJju6PUZZo,Charli xcx May 3 (Street Team),2025-05-03,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-03,,,,0.0,2026-09-04 16:04:02.844652
receBYX8m79V2uPbN-1,receBYX8m79V2uPbN,Charli xcx May 4 (Street Team),2025-05-04,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-04,,,,0.0,2026-09-04 16:04:02.844652
recm6pTFH8de7BSHU-4,recm6pTFH8de7BSHU,Secret Film Night w/NYCFF,2025-05-04,Community Programming,One-off,"",External,4,false,1,true,no_budget_linked,false,,,,,,0,60,60,2025-05-04,,,,0.0,2026-09-04 16:04:02.844652
recddh89qivC4r6Xp-3,recddh89qivC4r6Xp,SoHo Ribbon Cutting,2025-05-07,In-Store Activation,One-off,"",Internal,3,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-07,,,,0.0,2026-09-04 16:04:02.844652
recDlaJD0efEOabrk-2,recDlaJD0efEOabrk,Airwaves @ Fifth May 8,2025-05-08,In-Store Activation,Airwaves,"",Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-08,,,,0.0,2026-09-04 16:04:02.844652
rec1xuckrhzV0C92n-0,rec1xuckrhzV0C92n,Austim Awareness community Event,2025-05-08,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,,,2025-05-08,,,,0.0,2026-09-04 16:04:02.844652
recR9Mtz9kSYZrBqd-1,recR9Mtz9kSYZrBqd,BAM: Live Music Thursday (Street Team),2025-05-08,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-08,,,,0.0,2026-09-04 16:04:02.844652
reccWkoUU681gcc8n-3,reccWkoUU681gcc8n,Rythm - Soho,2025-05-08,In-Store Activation,One-off,"",Internal,3,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-08,,,,0.0,2026-09-04 16:04:02.844652
recrNCBSvGXhucjY7-0,recrNCBSvGXhucjY7,TTA + The Other Half Art Fair,2025-05-08,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,,,2025-05-08,,,,0.0,2026-09-04 16:04:02.844652
recrxrvzLhrCnASkV-1,recrxrvzLhrCnASkV,Her Highness TTA In-Store Activation- DTBK 5/9,2025-05-09,In-Store Activation,One-off,Her Highness,External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-09,,,,0.0,2026-09-04 16:04:02.844652
recnrp5l6guNyOUwy-1,recnrp5l6guNyOUwy,Liberty PreSeason (Sun @ Liberty 7pm) (Street Team),2025-05-09,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-09,,,,0.0,2026-09-04 16:04:02.844652
recPDKuirLf7usSTp-0,recPDKuirLf7usSTp,"Mysha #MotherYourself 2025",2025-05-09,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,7571.91,,7571.91,,7571.91,0,,,2025-05-09,,7571.91,7571.91,0.0,2026-09-04 16:04:02.844652
recYkxpl85hI3e0ts-2,recYkxpl85hI3e0ts,Rythm - Fifth Ave,2025-05-09,In-Store Activation,One-off,"",Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-09,,,,0.0,2026-09-04 16:04:02.844652
recVoM1cz0Y45hHKY-4,recVoM1cz0Y45hHKY,FlowersforFlower: A floral pop up with Brooklyn Blooms,2025-05-10,In-Store Activation,One-off,"",Internal,4,false,4,false,no_budget_linked,false,,,,,,0,,,2025-05-10,,,,0.0,2026-09-04 16:04:02.844652
recVoM1cz0Y45hHKY-1,recVoM1cz0Y45hHKY,FlowersforFlower: A floral pop up with Brooklyn Blooms,2025-05-10,In-Store Activation,One-off,"",Internal,1,false,4,false,no_budget_linked,false,,,,,,0,,,2025-05-10,,,,0.0,2026-09-04 16:04:02.844652
recVoM1cz0Y45hHKY-2,recVoM1cz0Y45hHKY,FlowersforFlower: A floral pop up with Brooklyn Blooms,2025-05-10,In-Store Activation,One-off,"",Internal,2,false,4,false,no_budget_linked,false,,,,,,0,,,2025-05-10,,,,0.0,2026-09-04 16:04:02.844652
recVoM1cz0Y45hHKY-3,recVoM1cz0Y45hHKY,FlowersforFlower: A floral pop up with Brooklyn Blooms,2025-05-10,In-Store Activation,One-off,"",Internal,3,false,4,false,no_budget_linked,false,,,,,,0,,,2025-05-10,,,,0.0,2026-09-04 16:04:02.844652
recSZRavXtnkvvMoc-0,recSZRavXtnkvvMoc,Weed Auntie Hemp Jumpsuit Launch,2025-05-11,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,,,2025-05-11,,,,0.0,2026-09-04 16:04:02.844652
recTqHGOCNc8EdaZu-1,recTqHGOCNc8EdaZu,Rythm - DTBK,2025-05-14,In-Store Activation,One-off,"",Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-14,,,,0.0,2026-09-04 16:04:02.844652
recHe7GrSrKtYHTB9-2,recHe7GrSrKtYHTB9,Airwaves @ Fifth May 15,2025-05-15,In-Store Activation,Airwaves,"",Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-15,,,,0.0,2026-09-04 16:04:02.844652
recFrkyjiJFi0RGnm-1,recFrkyjiJFi0RGnm,Good Neighbors of Park Slope (salesfloor tour),2025-05-15,In-Store Activation,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-15,,,,0.0,2026-09-04 16:04:02.844652
rec4j85L7EWYy9mgv-4,rec4j85L7EWYy9mgv,Rythm - USQ,2025-05-15,In-Store Activation,One-off,"",Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-15,,,,0.0,2026-09-04 16:04:02.844652
reclx6SAD8lfCodby-0,reclx6SAD8lfCodby,The Mother Code Launch Event @ The Center for Fiction,2025-05-15,TTA Brand Event,One-off,Eaton Botanicals,External,0,true,0,false,has_cost,true,10259.75,,10259.75,,10259.75,0,60,60,2025-05-15,,10259.75,10259.75,0.0,2026-09-04 16:04:02.844652
recUrvVbJBSUbview-1,recUrvVbJBSUbview,Liberty Season Opener (Aces @ Liberty 1pm) (Street Team),2025-05-17,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-17,,,,0.0,2026-09-04 16:04:02.844652
recZ2PGu9aUqAMOdc-4,recZ2PGu9aUqAMOdc,Pax TTA In-Store Activation- USQ,2025-05-21,In-Store Activation,One-off,Rythm,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-21,,,,0.0,2026-09-04 16:04:02.844652
recuYVbAJ4ufFSaEy-2,recuYVbAJ4ufFSaEy,Airwaves @ Fifth May 22,2025-05-22,In-Store Activation,Airwaves,"",Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-22,,,,0.0,2026-09-04 16:04:02.844652
rec4lPEuZzzcbzqCE-1,rec4lPEuZzzcbzqCE,Pax TTA In-Store Activation- DTBK,2025-05-22,In-Store Activation,One-off,Rythm,Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-22,,,,0.0,2026-09-04 16:04:02.844652
reciZM3xEcftZlM3W-2,reciZM3xEcftZlM3W,Pax TTA In-Store Activation- Fifth Ave,2025-05-23,In-Store Activation,One-off,Rythm,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-23,,,,0.0,2026-09-04 16:04:02.844652
recAT5GJDKGEaPTt2-1,recAT5GJDKGEaPTt2,Dance Africa (Street Team),2025-05-24,Street Team,One-off,"",External,1,false,1,true,has_cost,true,,3785.0,3785.0,,3785.0,1,,,2025-05-24,3785.0,3785.0,3785.0,0.0,2026-09-04 16:04:02.844652
rec4kyJCEfiK1YLJB-1,rec4kyJCEfiK1YLJB,Liberty vs Valkyries @ 7pm (Street Team),2025-05-27,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-27,,,,0.0,2026-09-04 16:04:02.844652
